,MKT_Index,SMB_Index,HML_Index,RF_Index,MKT-RF,SMB,HML,RF
19270713,120.3144194,93.56970874,112.1152464,103.4117237,0.27,0.18,-0.12,0.012
19270714,120.8197399,93.53228086,111.2183245,103.4241331,0.42,-0.04,-0.8,0.012
19270715,121.1338713,93.54163409,110.8179385,103.436544,0.26,0.01,-0.36,0.012
19270716,121.3276855,93.65388405,110.9952472,103.4489564,0.16,0.12,0.16,0.012
19270718,121.5460753,93.51340322,111.0507448,103.4613703,0.18,-0.15,0.05,0.012
19270719,121.8620951,93.36378178,111.4838427,103.4737856,0.26,-0.16,0.39,0.012
19270720,122.3982883,93.47581831,110.6477139,103.4862025,0.44,0.12,-0.75,0.012
19270721,122.349329,93.5879893,110.0723458,103.4986208,-0.04,0.12,-0.52,0.012
19270722,122.2881543,93.50376011,109.7971649,103.5110407,-0.05,-0.09,-0.25,0.012
19270723,122.4960442,93.65336612,109.9838201,103.523462,0.17,0.16,0.17,0.012
19270725,122.998278,93.316214,110.0278136,103.5358848,0.41,-0.36,0.04,0.012
19270726,123.3057737,93.06426023,109.8297636,103.5483091,0.25,-0.27,-0.18,0.012
19270727,123.3920877,92.57101965,109.7638657,103.5607349,0.07,-0.53,-0.06,0.012
19270728,123.5648366,92.32107789,109.5333616,103.5731622,0.14,-0.27,-0.21,0.012
19270729,124.1455914,92.06257888,109.7852883,103.585591,0.47,-0.28,0.23,0.012
19270730,124.7290756,91.35369702,110.026816,103.5980212,0.47,-0.77,0.22,0.012
19270801,125.4026127,91.15271889,110.1148374,103.608381,0.54,-0.22,0.08,0.01
19270802,126.1801089,90.78810801,109.8065159,103.6187419,0.62,-0.4,-0.28,0.01
19270803,125.3599381,91.1966545,109.3014059,103.6291037,-0.65,0.45,-0.46,0.01
19270804,126.5257856,90.92306453,109.4216374,103.6394667,0.93,-0.3,0.11,0.01
19270805,125.7792834,91.21401834,108.9730087,103.6498306,-0.59,0.32,-0.41,0.01
19270806,125.6409262,91.29611096,108.5916032,103.6601956,-0.11,0.09,-0.35,0.01
19270808,124.2840042,91.85301723,108.0160677,103.6705616,-1.08,0.61,-0.53,0.01
19270809,125.4522739,91.7060524,108.5237432,103.6809287,0.94,-0.16,0.47,0.01
19270810,125.7533593,91.65102877,108.1764672,103.6912968,0.24,-0.06,-0.32,0.01
19270811,124.470675,91.28442466,107.9817496,103.7016659,-1.02,-0.4,-0.18,0.01
19270812,122.5164855,90.9284154,106.955923,103.7120361,-1.57,-0.39,-0.95,0.01
19270813,123.6068822,90.71928005,107.0949657,103.7224073,0.89,-0.23,0.13,0.01
19270815,125.1643289,90.69206426,108.0374014,103.7327795,1.26,-0.03,0.88,0.01
19270816,125.9403477,90.72834109,108.1238313,103.7431528,0.62,0.04,0.08,0.01
19270817,126.3307628,91.19105563,107.9616455,103.7535271,0.31,0.51,-0.15,0.01
19270818,126.368662,90.97219709,107.9832379,103.7639024,0.03,-0.24,0.02,0.01
19270819,126.558215,91.16323871,107.6700865,103.7742788,0.15,0.21,-0.29,0.01
19270820,127.0011688,91.199704,107.2932412,103.7846563,0.35,0.04,-0.35,0.01
19270822,127.4456729,91.02642457,107.4649104,103.7950347,0.35,-0.19,0.16,0.01
19270823,127.5093957,91.00821928,107.5831218,103.8054142,0.05,-0.02,0.11,0.01
19270824,127.7644145,91.03552175,107.3356806,103.8157948,0.2,0.03,-0.23,0.01
19270825,127.7899674,90.88986491,106.4984623,103.8261764,0.02,-0.16,-0.78,0.01
19270826,128.0711053,90.63537329,106.4558629,103.836559,0.22,-0.28,-0.04,0.01
19270827,127.9302271,90.92540648,106.3068247,103.8469426,-0.11,0.32,-0.14,0.01
19270829,127.891848,90.94359157,106.6470065,103.8573273,-0.03,0.02,0.32,0.01
19270830,127.8534805,90.67076079,105.8791481,103.8677131,-0.03,-0.3,-0.72,0.01
19270831,127.2269984,90.7070291,106.0803185,103.8780998,-0.49,0.04,0.19,0.01
19270901,128.2448144,90.60725136,105.6772133,103.8864101,0.8,-0.11,-0.38,0.008
19270902,128.9886343,90.60725136,105.9414063,103.894721,0.58,0,0.25,0.008
19270903,129.6335775,90.48946194,105.5917996,103.9030326,0.5,-0.13,-0.33,0.008
19270906,130.8132431,89.91032938,105.8346608,103.9113448,0.91,-0.64,0.23,0.008
19270907,131.4019026,89.58665219,106.1098309,103.9196577,0.45,-0.36,0.26,0.008
19270908,131.4150428,89.50602421,106.2902176,103.9279713,0.01,-0.09,0.17,0.008
19270909,130.5871281,89.49707361,105.6631053,103.9362855,-0.63,-0.01,-0.59,0.008
19270910,131.1486527,89.42547595,105.9166968,103.9446004,0.43,-0.08,0.24,0.008
19270912,130.6765176,89.7742353,105.588355,103.952916,-0.36,0.39,-0.31,0.008
19270913,132.3622446,89.10990596,105.334943,103.9612322,1.29,-0.74,-0.24,0.008
19270914,132.7725676,88.93168615,105.1032061,103.9695491,0.31,-0.2,-0.22,0.008
19270915,133.0912218,88.77160911,105.0926958,103.9778667,0.24,-0.18,-0.01,0.008
19270916,133.1976947,88.46090848,105.2082977,103.9861849,0.08,-0.35,0.11,0.008
19270917,132.8114214,88.66436857,104.9873603,103.9945038,-0.29,0.23,-0.21,0.008
19270919,132.3864249,88.38064259,104.9558641,104.0028234,-0.32,-0.32,-0.03,0.008
19270920,133.1145502,88.46018517,105.3861832,104.0111436,0.55,0.09,0.41,0.008
19270921,132.9148784,88.65479758,105.3545673,104.0194645,-0.15,0.22,-0.03,0.008
19270922,131.3730658,88.72572142,104.8910072,104.027786,-1.16,0.08,-0.44,0.008
19270923,132.0562057,88.65474084,105.0483437,104.0361083,0.52,-0.08,0.15,0.008
19270924,132.9145711,88.35331472,104.8697615,104.0444312,0.65,-0.34,-0.17,0.008
19270926,131.7050485,88.4593387,104.9012225,104.0527547,-0.91,0.12,0.03,0.008
19270927,131.9947996,88.017042,104.9536731,104.0610789,0.22,-0.5,0.05,0.008
19270928,131.4932194,87.96423178,105.4574507,104.0694038,-0.38,-0.06,0.48,0.008
19270929,131.7167578,87.86747112,105.446905,104.0777294,0.17,-0.11,-0.01,0.008
19270930,133.3632173,87.59508196,105.4679943,104.0860556,1.25,-0.31,0.02,0.008
19271001,134.0166971,87.54252491,105.7105707,104.0964642,0.49,-0.06,0.23,0.01
19271003,134.3651405,87.33242286,106.323692,104.1068738,0.26,-0.24,0.58,0.01
19271004,133.8276799,87.58568688,104.9840135,104.1172845,-0.4,0.29,-1.26,0.01
19271005,133.4395796,87.60320402,104.7740455,104.1276963,-0.29,0.02,-0.2,0.01
19271006,133.7598346,87.54188178,105.3712575,104.138109,0.24,-0.07,0.57,0.01
19271007,132.7700119,87.98834537,104.570436,104.1485228,-0.74,0.51,-0.76,0.01
19271008,132.3451478,87.87396052,104.7900339,104.1589377,-0.32,-0.13,0.21,0.01
19271010,131.6701876,87.61033864,104.3918318,104.1693536,-0.51,-0.3,-0.38,0.01
19271011,131.7228556,87.83812552,104.2770008,104.1797705,0.04,0.26,-0.11,0.01
19271013,132.6317433,87.83812552,103.3697908,104.1901885,0.69,0,-0.87,0.01
19271014,132.6184802,88.43542478,103.3594539,104.2006075,-0.01,0.68,-0.01,0.01
19271015,132.6450039,88.78032293,103.4628133,104.2110276,0.02,0.39,0.1,0.01
19271017,130.9736768,88.798079,103.1834637,104.2214487,-1.26,0.02,-0.27,0.01
19271018,131.4189873,88.31856937,103.0802803,104.2318708,0.34,-0.54,-0.1,0.01
19271019,130.3544935,88.49520651,103.5338335,104.242294,-0.81,0.2,0.44,0.01
19271020,129.0248777,88.4067113,103.7823147,104.2527182,-1.02,-0.1,0.24,0.01
19271021,128.0442886,89.13164634,102.9416779,104.2631435,-0.76,0.82,-0.81,0.01
19271022,127.160783,89.11382001,103.2607972,104.2735698,-0.69,-0.02,0.31,0.01
19271024,127.6312779,89.02470619,102.8064496,104.2839972,0.37,-0.1,-0.44,0.01
19271025,129.6733784,88.8377543,102.0456819,104.2944256,1.6,-0.21,-0.74,0.01
19271026,129.7382151,89.43296726,102.137523,104.304855,0.05,0.67,0.09,0.01
19271027,129.2062884,89.74598264,101.9638892,104.3152855,-0.41,0.35,-0.17,0.01
19271028,127.3327972,89.93444921,100.9646431,104.325717,-1.45,0.21,-0.98,0.01
19271029,126.6961332,89.43980974,100.9747396,104.3361496,-0.5,-0.55,0.01,0.01
19271031,127.6590238,89.38614585,100.6516204,104.3465832,0.76,-0.06,-0.32,0.01
19271101,127.6462579,89.46659338,100.8025979,104.3559744,-0.01,0.09,0.15,0.009
19271102,128.9227205,88.99242044,100.6312334,104.3653665,1,-0.53,-0.17,0.009
19271103,130.366655,88.67204772,100.8928746,104.3747593,1.12,-0.36,0.26,0.009
19271104,130.327545,88.85825902,101.0139461,104.3841531,-0.03,0.21,0.12,0.009
19271105,131.0443465,88.87603067,101.0038447,104.3935476,0.55,0.02,-0.01,0.009
19271107,131.9485525,89.17820918,100.7210339,104.4029431,0.69,0.34,-0.28,0.009
19271109,130.9193538,89.50816855,100.2879335,104.4123393,-0.78,0.37,-0.43,0.009
19271110,131.2335602,89.52607019,99.87675296,104.4217364,0.24,0.02,-0.41,0.009
19271111,132.3752922,89.20377633,99.58711038,104.4311344,0.87,-0.36,-0.29,0.009
19271112,132.8253682,89.35542275,99.40785358,104.4405332,0.34,0.17,-0.18,0.009
19271114,133.5027775,89.64136011,99.51720222,104.4499328,0.51,0.32,0.11,0.009
19271115,133.6496306,89.5158622,100.2038709,104.4593333,0.11,-0.14,0.69,0.009
19271116,133.5961707,89.88287724,100.3140952,104.4687347,-0.04,0.41,0.11,0.009
19271117,133.8099246,90.16151416,100.2539067,104.4781369,0.16,0.31,-0.06,0.009
19271118,134.6261652,90.26970797,100.1937544,104.4875399,0.61,0.12,-0.06,0.009
19271119,134.9896558,90.63981378,100.1737156,104.4969438,0.27,0.41,-0.02,0.009
19271121,134.2877096,90.74858155,100.5944452,104.5063485,-0.52,0.12,0.42,0.009
19271122,134.7845741,90.64875811,100.453613,104.5157541,0.37,-0.11,-0.14,0.009
19271123,135.1619709,90.81192588,100.5440213,104.5251605,0.28,0.18,0.09,0.009
19271125,135.4863597,90.94814377,100.9763605,104.5345678,0.24,0.15,0.43,0.009
19271126,135.472811,91.42107411,100.9763605,104.5439759,-0.01,0.52,0,0.009
19271128,134.4432177,91.56734783,101.0167511,104.5533848,-0.76,0.16,0.04,0.009
19271129,135.3170986,91.87867682,100.8046159,104.5627946,0.65,0.34,-0.21,0.009
19271130,135.9666206,91.75004667,100.5526044,104.5722053,0.48,-0.14,-0.25,0.009
19271201,135.3139809,91.54819657,100.6129359,104.5816168,-0.48,-0.22,0.06,0.009
19271202,135.6657972,91.02637185,101.5788201,104.5910291,0.26,-0.57,0.96,0.009
19271203,136.1541941,90.78970328,101.8226093,104.6004423,0.36,-0.26,0.24,0.009
19271205,135.6095773,91.12562518,101.9346142,104.6098564,-0.4,0.37,0.11,0.009
19271206,135.5688944,91.41722718,101.6797776,104.6192712,-0.03,0.32,-0.25,0.009
19271207,134.89105,91.31666823,101.1408748,104.628687,-0.5,-0.11,-0.53,0.009
19271208,133.7309869,91.5723549,100.9790494,104.6381036,-0.86,0.28,-0.16,0.009
19271209,135.2421471,91.59066937,100.8881683,104.647521,1.13,0.02,-0.09,0.009
19271210,135.3232924,92.03946365,100.6662143,104.6569393,0.06,0.49,-0.22,0.009
19271212,136.1081675,92.77577936,100.0722836,104.6663584,0.58,0.8,-0.59,0.009
19271213,136.6253785,92.51600718,99.76205954,104.6757784,0.38,-0.28,-0.31,0.009
19271214,136.1198646,92.55301358,99.73213093,104.6851992,-0.37,0.04,-0.03,0.009
19271215,136.8276879,92.72886431,99.95154161,104.6946208,0.52,0.19,0.22,0.009
19271216,137.7307506,92.48776926,99.58172091,104.7040434,0.66,-0.26,-0.37,0.009
19271217,137.799616,92.35828638,100.2190439,104.7134667,0.05,-0.14,0.64,0.009
19271219,138.2405748,92.56147461,99.86827727,104.7228909,0.32,0.22,-0.35,0.009
19271220,138.2543989,92.32081478,100.0680138,104.732316,0.01,-0.26,0.2,0.009
19271221,138.1576208,92.22849397,100.3381975,104.7417419,-0.07,-0.1,0.27,0.009
19271222,138.0747262,91.7673515,100.5489077,104.7511687,-0.06,-0.5,0.21,0.009
19271223,138.3508757,91.47369597,100.6394017,104.7605963,0.2,-0.32,0.09,0.009
19271224,138.5445669,91.4645486,101.0419593,104.7700247,0.14,-0.01,0.4,0.009
19271227,138.5584213,91.69320997,100.7590418,104.779454,0.01,0.25,-0.28,0.009
19271228,137.7686383,91.922443,100.5474478,104.7888842,-0.57,0.25,-0.21,0.009
19271229,137.9752913,91.8397128,99.4414259,104.7983152,0.15,-0.09,-1.1,0.009
19271230,138.568585,92.49177476,99.41159347,104.807747,0.43,0.71,-0.03,0.009
19271231,139.0120045,92.65825995,99.43147579,104.8171797,0.32,0.18,0.02,0.009
19280103,139.6375585,93.42732351,99.31215802,104.8276614,0.45,0.83,-0.12,0.01
19280104,139.442066,93.91314559,99.26250194,104.8381442,-0.14,0.52,-0.05,0.01
19280105,138.4241389,93.81923245,99.52058445,104.848628,-0.73,-0.1,0.26,0.01
19280106,139.2823685,94.31647438,99.5802968,104.8591129,0.62,0.53,0.06,0.01
19280107,139.4355791,94.30704273,99.86907966,104.8695988,0.11,-0.01,0.29,0.01
19280109,138.1946025,94.42021119,99.82913203,104.8800858,-0.89,0.12,-0.04,0.01
19280110,137.0475873,93.97643619,99.92896116,104.8905738,-0.83,-0.47,0.1,0.01
19280111,137.2120444,94.33354665,100.2187551,104.9010628,0.12,0.38,0.29,0.01
19280112,137.8981046,94.52221374,100.1085145,104.9115529,0.5,0.2,-0.11,0.01
19280113,138.739283,94.77742372,100.2186339,104.9220441,0.61,0.27,0.11,0.01
19280114,137.8097299,94.79637921,100.208612,104.9325363,-0.67,0.02,-0.01,0.01
19280116,136.5832233,94.32239731,99.82781929,104.9430295,-0.89,-0.5,-0.38,0.01
19280117,136.8154147,94.61479674,100.2371134,104.9535238,0.17,0.31,0.41,0.01
19280118,136.3912869,94.29310643,100.1068051,104.9640192,-0.31,-0.34,-0.13,0.01
19280119,137.1687173,94.50998058,99.98667694,104.9745156,0.57,0.23,-0.12,0.01
19280120,137.950579,94.64229455,99.92668493,104.9850131,0.57,0.14,-0.06,0.01
19280121,138.2402752,95.04925642,99.52697819,104.9955116,0.21,0.43,-0.4,0.01
19280123,139.0835409,95.20133523,99.44735661,105.0060111,0.61,0.16,-0.08,0.01
19280124,139.4590664,95.63926137,99.12912507,105.0165117,0.27,0.46,-0.32,0.01
19280125,138.0086921,95.34277966,98.79208604,105.0270134,-1.04,-0.31,-0.34,0.01
19280126,138.7263373,96.07691906,98.58462266,105.0375161,0.52,0.77,-0.21,0.01
19280127,139.1008984,95.98084214,98.46632111,105.0480198,0.27,-0.1,-0.12,0.01
19280128,138.405394,96.42235402,98.62386723,105.0585246,-0.5,0.46,0.16,0.01
19280130,137.8240913,96.04630684,98.3477204,105.0690305,-0.42,-0.39,-0.28,0.01
19280131,138.2651284,96.62258468,98.67226788,105.0795374,0.32,0.6,0.33,0.01
19280201,137.9194656,97.12502212,98.03089814,105.0942485,-0.25,0.52,-0.65,0.014
19280202,138.5263112,97.25128465,98.20735375,105.1089617,0.44,0.13,0.18,0.014
19280203,136.9471113,96.79420361,97.78506213,105.123677,-1.14,-0.47,-0.43,0.014
19280204,137.0155848,96.35862969,97.96107524,105.1383943,0.05,-0.45,0.18,0.014
19280206,137.289616,96.67661317,98.01985189,105.1531136,0.2,0.33,0.06,0.014
19280207,136.9052051,96.42525398,97.36311888,105.1678351,-0.28,-0.26,-0.67,0.014
19280208,137.0147292,96.3963264,97.16839264,105.1825586,0.08,-0.03,-0.2,0.014
19280209,137.644997,96.28065081,97.05179057,105.1972841,0.46,-0.12,-0.12,0.014
19280210,137.5211165,95.80887562,96.9450336,105.2120118,-0.09,-0.49,-0.11,0.014
19280211,137.4936123,95.90468449,97.46853678,105.2267414,-0.02,0.1,0.54,0.014
19280214,136.9711365,96.46093166,97.05916893,105.2414732,-0.38,0.58,-0.42,0.014
19280215,136.5876174,95.94968873,97.02034526,105.256207,-0.28,-0.53,-0.04,0.014
19280216,136.150537,95.35480066,97.0882595,105.2709429,-0.32,-0.62,0.07,0.014
19280217,133.8904381,94.69685253,96.53485642,105.2856808,-1.66,-0.69,-0.57,0.014
19280218,133.261153,94.11920173,96.67000522,105.3004208,-0.47,-0.61,0.14,0.014
19280220,133.0479352,94.27920437,96.96001524,105.3151628,-0.16,0.17,0.3,0.014
19280221,134.4582433,94.66574911,97.17332727,105.329907,1.06,0.41,0.22,0.014
19280223,134.7674972,94.74148171,97.04700195,105.3446531,0.23,0.08,-0.13,0.014
19280224,135.2257067,94.44778312,97.49341816,105.3594014,0.34,-0.31,0.46,0.014
19280225,135.374455,94.29666667,98.20512011,105.3741517,0.11,-0.16,0.73,0.014
19280227,134.7111202,94.343815,97.93996628,105.3889041,-0.49,0.05,-0.27,0.014
19280228,135.1826091,94.37211814,98.31213816,105.4036585,0.35,0.03,0.38,0.014
19280229,135.95315,94.62692286,98.07618902,105.4184151,0.57,0.27,-0.24,0.014
19280301,136.2930328,94.53229594,97.91926712,105.4300111,0.25,-0.1,-0.16,0.011
19280302,136.388438,94.5512024,97.24362418,105.4416084,0.07,0.02,-0.69,0.011
19280303,137.0567413,94.5512024,96.64071371,105.453207,0.49,0,-0.62,0.011
19280305,137.9613158,94.46610632,96.73735442,105.4648068,0.66,-0.09,0.1,0.011
19280306,138.4993649,94.70227158,96.59224839,105.4764079,0.39,0.25,-0.15,0.011
19280307,137.9038177,94.91061658,96.50531537,105.4880103,-0.43,0.22,-0.09,0.011
19280308,138.4830137,94.88214339,97.04574513,105.499614,0.42,-0.03,0.56,0.011
19280309,140.1863548,94.33182696,96.68667588,105.511219,1.23,-0.58,-0.37,0.011
19280310,139.8078516,93.97336602,96.60932654,105.5228252,-0.27,-0.38,-0.08,0.011
19280312,140.3810638,93.80421396,96.56102187,105.5344327,0.41,-0.18,-0.05,0.011
19280313,139.9599206,93.84173565,96.51274136,105.5460415,-0.3,0.04,-0.05,0.011
19280314,140.1418685,93.8229673,96.98565379,105.5576516,0.13,-0.02,0.49,0.011
19280315,141.15089,93.41952854,97.2087208,105.5692629,0.72,-0.43,0.23,0.011
19280316,142.4635932,92.88703723,97.42257998,105.5808755,0.93,-0.57,0.22,0.011
19280317,142.7342741,92.89632593,97.89020837,105.5924894,0.19,0.01,0.48,0.011
19280319,142.9341021,94.02037148,97.1560318,105.6041046,0.14,1.21,-0.75,0.011
19280320,143.5344253,94.37764889,96.96171974,105.6157211,0.42,0.38,-0.2,0.011
19280321,144.7688213,94.51921536,97.427136,105.6273388,0.86,0.15,0.48,0.011
19280322,144.2476536,94.23565771,97.06665559,105.6389578,-0.36,-0.3,-0.37,0.011
19280323,145.329511,93.87756221,96.416309,105.6505781,0.75,-0.38,-0.67,0.011
19280324,145.4312416,93.45511318,96.35845921,105.6621996,0.07,-0.45,-0.06,0.011
19280326,146.8128384,93.53922279,96.09829137,105.6738225,0.95,0.09,-0.27,0.011
19280327,146.3283561,93.30537473,97.14576275,105.6854466,-0.33,-0.25,1.09,0.011
19280328,146.3722546,93.75324053,97.1651919,105.697072,0.03,0.48,0.02,0.011
19280329,146.6503619,94.00637428,97.56356919,105.7086987,0.19,0.27,0.41,0.011
19280330,148.8354523,93.94056982,96.88062421,105.7203266,1.49,-0.07,-0.7,0.011
19280331,147.9870902,94.35390832,97.01625708,105.7319559,-0.57,0.44,0.14,0.011
19280402,146.6996025,95.02382107,97.51103999,105.7425291,-0.87,0.71,0.51,0.01
19280403,147.5798001,95.27088301,97.14049804,105.7531033,0.6,0.26,-0.38,0.01
19280404,147.4764942,95.67102072,97.26678069,105.7636786,-0.07,0.42,0.13,0.01
19280405,149.1429786,95.42227606,97.51967432,105.774255,1.13,-0.26,0.26,0.01
19280409,149.6500648,96.35741437,97.65620186,105.7848324,0.34,0.98,0.14,0.01
19280410,148.5576193,96.67539383,97.45112384,105.7954109,-0.73,0.33,-0.21,0.01
19280411,150.6522817,96.69472891,98.38665463,105.8059905,1.41,0.02,0.96,0.01
19280412,150.275651,97.21688045,97.95375334,105.8165711,-0.25,0.54,-0.44,0.01
19280413,152.3795101,97.26548889,97.42480308,105.8271527,1.4,0.05,-0.54,0.01
19280414,151.7090403,97.36275438,97.22995347,105.8377354,-0.44,0.1,-0.2,0.01
19280416,152.4979273,97.07066612,97.46330536,105.8483192,0.52,-0.3,0.24,0.01
19280417,151.4609414,97.21627211,97.20015443,105.858904,-0.68,0.15,-0.27,0.01
19280418,151.4912336,97.40098303,97.08351425,105.8694899,0.02,0.19,-0.12,0.01
19280419,152.3698827,98.00486913,97.69514039,105.8800769,0.58,0.62,0.63,0.01
19280420,150.3433633,98.03427059,97.81237456,105.8906649,-1.33,0.03,0.12,0.01
19280423,149.2458567,98.02446716,98.12537416,105.9012539,-0.73,-0.01,0.32,0.01
19280424,149.7831418,98.0538745,98.12537416,105.9118441,0.36,0.03,0,0.01
19280425,150.8765588,97.98523679,99.56781716,105.9224353,0.73,-0.07,1.47,0.01
19280426,151.8270811,98.12241612,100.1751808,105.9330275,0.63,0.14,0.61,0.01
19280427,153.4060827,97.99485698,100.6359867,105.9436208,1.04,-0.13,0.46,0.01
19280428,154.1731131,97.82826572,100.5756051,105.9542152,0.5,-0.17,-0.06,0.01
19280430,154.265617,98.06305356,100.0324968,105.9648106,0.06,0.24,-0.54,0.01
19280501,154.6667076,98.23956706,100.5026495,105.9807053,0.26,0.18,0.47,0.015
19280502,154.790441,98.5932295,100.291594,105.9966024,0.08,0.36,-0.21,0.015
19280503,155.3941237,98.8101346,99.57952367,106.0125019,0.39,0.22,-0.71,0.015
19280504,157.2277744,98.13822569,99.35049076,106.0284038,1.18,-0.68,-0.23,0.015
19280507,158.312646,98.44245419,99.12198463,106.044308,0.69,0.31,-0.23,0.015
19280508,157.4260952,98.314479,98.82461868,106.0602147,-0.56,-0.13,-0.3,0.015
19280509,157.4890656,98.02936701,99.44721378,106.0761237,0.04,-0.29,0.63,0.015
19280510,157.2213342,98.42148448,99.02953548,106.0920351,-0.17,0.4,-0.42,0.015
19280511,158.4319385,98.99232909,98.44526122,106.1079489,0.77,0.58,-0.59,0.015
19280514,159.208255,99.55658536,98.52401743,106.1238651,0.49,0.57,0.08,0.015
19280515,159.1445717,100.3629937,97.94272573,106.1397837,-0.04,0.81,-0.59,0.015
19280516,156.7255742,100.1823403,97.55095482,106.1557047,-1.52,-0.18,-0.4,0.015
19280517,157.4621844,99.89181153,96.90711852,106.171628,0.47,-0.29,-0.66,0.015
19280518,156.3284567,100.0216709,98.06031323,106.1875538,-0.72,0.13,1.19,0.015
19280521,154.5150466,100.6218009,97.88380467,106.2034819,-1.16,0.6,-0.18,0.015
19280522,152.3363844,100.1287541,97.33565536,106.2194124,-1.41,-0.49,-0.56,0.015
19280523,154.9565702,99.9985867,97.10204979,106.2353454,1.72,-0.13,-0.24,0.015
19280524,155.7468487,100.6185779,97.38364573,106.2512807,0.51,0.62,0.29,0.015
19280525,156.0583424,100.9405574,97.35443064,106.2672183,0.2,0.32,-0.03,0.015
19280528,153.7642848,100.4661368,97.09157368,106.2831584,-1.47,-0.47,-0.27,0.015
19280529,155.1174105,100.1446451,96.9944821,106.2991009,0.88,-0.32,-0.1,0.015
19280531,156.5755141,100.6653973,97.15937272,106.3150458,0.94,0.52,0.17,0.015
19280601,157.0608982,100.6251311,96.82903086,106.3278036,0.31,-0.04,-0.34,0.012
19280602,158.066088,100.9571941,96.76125053,106.3405629,0.64,0.33,-0.07,0.012
19280604,155.1418654,100.9975769,96.58708028,106.3533238,-1.85,0.04,-0.18,0.012
19280605,155.4676633,101.3409687,96.51946933,106.3660862,0.21,0.34,-0.07,0.012
19280606,154.1617349,101.7463326,96.62564074,106.3788501,-0.84,0.4,0.11,0.012
